tool,yyyy-mm,year,month,source,device,campaign,placement,creative,creative_dimensions,creative_type,creative_cat,impressions,clicks,ctr
DCM,2021-06,2021,06,Sharecare,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,124,2,0.016129032258064516
DCM,2021-06,2021,06,Sharecare,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,1585,24,0.015141955835962145
DCM,2021-06,2021,06,Sharecare,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,78,0,0.0
DCM,2021-07,2021,07,Sharecare,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,SD_1623_v3_50,300x250,square,image,2282,0,0.0
DCM,2021-07,2021,07,Sharecare,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,SD_1623_v3_50,300x250,square,image,2812,4,0.001422475106685633
DCM,2021-07,2021,07,Sharecare,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,SD_1623_v3_50,300x250,square,image,273,0,0.0
DCM,2021-07,2021,07,Sharecare,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,SD_1624_v3_Symptom,300x250,square,image,2279,5,0.002193944712593243
DCM,2021-07,2021,07,Sharecare,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,SD_1624_v3_Symptom,300x250,square,image,2770,7,0.002527075812274368
DCM,2021-07,2021,07,Sharecare,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,SD_1624_v3_Symptom,300x250,square,image,294,0,0.0
DCM,2021-07,2021,07,Sharecare,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,4857,3,0.0006176652254478073
DCM,2021-07,2021,07,Sharecare,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,2439,1,0.0004100041000410004
DCM,2021-07,2021,07,Sharecare,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,381,0,0.0
DCM,2021-07,2021,07,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,1,0,0.0
DCM,2021-07,2021,07,Sharecare,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,155,4,0.025806451612903226
DCM,2021-07,2021,07,Sharecare,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,1757,10,0.005691519635742743
DCM,2021-07,2021,07,Sharecare,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,113,0,0.0
DCM,2021-08,2021,08,Sharecare,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,SD_1623_v3_50,300x250,square,image,1133,3,0.00264783759929391
DCM,2021-08,2021,08,Sharecare,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,SD_1623_v3_50,300x250,square,image,497,5,0.01006036217303823
DCM,2021-08,2021,08,Sharecare,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,SD_1623_v3_50,300x250,square,image,48,0,0.0
DCM,2021-08,2021,08,Sharecare,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,SD_1624_v3_Symptom,300x250,square,image,1176,2,0.0017006802721088435
DCM,2021-08,2021,08,Sharecare,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,SD_1624_v3_Symptom,300x250,square,image,483,0,0.0
DCM,2021-08,2021,08,Sharecare,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,SD_1624_v3_Symptom,300x250,square,image,53,0,0.0
DCM,2021-08,2021,08,Sharecare,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,1714,1,0.0005834305717619603
DCM,2021-08,2021,08,Sharecare,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,1424,2,0.0014044943820224719
DCM,2021-08,2021,08,Sharecare,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,80,0,0.0
DCM,2021-08,2021,08,Sharecare,connected tv,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,1,0,0.0
DCM,2021-08,2021,08,Sharecare,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,162,0,0.0
DCM,2021-08,2021,08,Sharecare,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,1842,34,0.018458197611292075
DCM,2021-08,2021,08,Sharecare,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,119,1,0.008403361344537815
DCM,2021-09,2021,09,Sharecare,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,SD_1624_v3_Symptom,300x250,square,image,2164,5,0.0023105360443622922
DCM,2021-09,2021,09,Sharecare,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,SD_1624_v3_Symptom,300x250,square,image,329,1,0.00303951367781155
DCM,2021-09,2021,09,Sharecare,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,SD_1624_v3_Symptom,300x250,square,image,69,0,0.0
DCM,2021-09,2021,09,Sharecare,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,3644,7,0.0019209659714599342
DCM,2021-09,2021,09,Sharecare,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,584,0,0.0
DCM,2021-09,2021,09,Sharecare,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,67,1,0.014925373134328358
DCM,2021-09,2021,09,Sharecare,connected tv,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,1,0,0.0
DCM,2021-09,2021,09,Sharecare,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,842,18,0.021377672209026127
DCM,2021-09,2021,09,Sharecare,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,5481,51,0.009304871373836891
DCM,2021-09,2021,09,Sharecare,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,295,1,0.003389830508474576
DCM,2021-10,2021,10,Sharecare,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,SD_1624_v3_Symptom,300x250,square,image,3010,8,0.0026578073089701
DCM,2021-10,2021,10,Sharecare,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,SD_1624_v3_Symptom,300x250,square,image,645,2,0.0031007751937984496
DCM,2021-10,2021,10,Sharecare,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,SD_1624_v3_Symptom,300x250,square,image,73,1,0.0136986301369863
DCM,2021-10,2021,10,Sharecare,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,3190,7,0.00219435736677116
DCM,2021-10,2021,10,Sharecare,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,1036,1,0.0009652509652509653
DCM,2021-10,2021,10,Sharecare,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,67,0,0.0
DCM,2021-10,2021,10,Sharecare,connected tv,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,1,0,0.0
DCM,2021-10,2021,10,Sharecare,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,777,7,0.009009009009009009
DCM,2021-10,2021,10,Sharecare,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,5742,48,0.008359456635318705
DCM,2021-10,2021,10,Sharecare,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,260,2,0.007692307692307693
DCM,2021-06,2021,06,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,,,unknown,unknown,0,0,0.0
DCM,2021-06,2021,06,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,,,unknown,unknown,0,0,0.0
DCM,2021-06,2021,06,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,,,unknown,unknown,0,0,0.0
DCM,2021-06,2021,06,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,,,unknown,unknown,0,0,0.0
DCM,2021-06,2021,06,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Member Reach,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,Sharecare,,200 Arabia Dermicool FY21 SDP DTP Media PT,Skin Disease Performance Display,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,AdTheorent,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,MTP.com Site Retargeting,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,16238,20,0.001231678778174652
DCM,2021-10,2021,10,AdTheorent,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,MTP.com Site Retargeting,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,1010,2,0.0019801980198019802
DCM,2021-10,2021,10,AdTheorent,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,MTP.com Site Retargeting,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,4293,12,0.002795248078266946
DCM,2021-10,2021,10,AdTheorent,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Dermicool.com Site Retargeting,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,16844,16,0.000949893137022085
DCM,2021-10,2021,10,AdTheorent,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Dermicool.com Site Retargeting,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,891,2,0.002244668911335578
DCM,2021-10,2021,10,AdTheorent,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Dermicool.com Site Retargeting,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,5528,9,0.0016280752532561505
DCM,2021-10,2021,10,AdTheorent,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,MTP.com Site Retargeting,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,2777,8,0.0028808066258552397
DCM,2021-10,2021,10,AdTheorent,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Dermicool.com Site Retargeting,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,2756,6,0.0021770682148040637
DCM,2021-10,2021,10,AdTheorent,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,MTP.com Site Retargeting,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,18692,12,0.0006419858763107211
DCM,2021-10,2021,10,AdTheorent,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,MTP.com Site Retargeting,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,18227,19,0.001042409612113897
DCM,2021-10,2021,10,AdTheorent,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,MTP.com Site Retargeting,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,680,5,0.007352941176470588
DCM,2021-10,2021,10,AdTheorent,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,Dermicool.com Site Retargeting,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,18316,18,0.0009827473247433938
DCM,2021-10,2021,10,AdTheorent,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,Dermicool.com Site Retargeting,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,16579,20,0.0012063453766813438
DCM,2021-10,2021,10,AdTheorent,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,Dermicool.com Site Retargeting,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,654,4,0.0061162079510703364
DCM,2021-10,2021,10,AdTheorent,,200 Arabia Dermicool FY21 SDP DTP Media PT,MTP.com Site Retargeting,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,AdTheorent,,200 Arabia Dermicool FY21 SDP DTP Media PT,MTP.com Site Retargeting,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,AdTheorent,,200 Arabia Dermicool FY21 SDP DTP Media PT,MTP.com Site Retargeting,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,AdTheorent,,200 Arabia Dermicool FY21 SDP DTP Media PT,Dermicool.com Site Retargeting,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,AdTheorent,,200 Arabia Dermicool FY21 SDP DTP Media PT,Dermicool.com Site Retargeting,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,AdTheorent,,200 Arabia Dermicool FY21 SDP DTP Media PT,Dermicool.com Site Retargeting,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,Healthline,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,NU2333SpeakUp_Static_Mobile_320x50,320x50,banner small,image,39,0,0.0
DCM,2021-10,2021,10,Healthline,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,NU2333SpeakUp_Static_Mobile_320x50,320x50,banner small,image,6557,13,0.0019826140003050175
DCM,2021-10,2021,10,Healthline,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,NU2333SpeakUp_Static_Mobile_320x50,320x50,banner small,image,17,0,0.0
DCM,2021-10,2021,10,Healthline,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,SD_1624_v3_Symptom,320x50,banner small,image,127,0,0.0
DCM,2021-10,2021,10,Healthline,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,SD_1624_v3_Symptom,320x50,banner small,image,1,0,0.0
DCM,2021-10,2021,10,Healthline,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,SD_1624_v3_Symptom,320x50,banner small,image,26996,13,0.0004815528226403912
DCM,2021-10,2021,10,Healthline,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,SD_1624_v3_Symptom,320x50,banner small,image,112,0,0.0
DCM,2021-10,2021,10,Healthline,connected tv,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,SD_1624_v3_Symptom,728x90,banner,image,8,0,0.0
DCM,2021-10,2021,10,Healthline,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,SD_1624_v3_Symptom,728x90,banner,image,1400,1,0.0007142857142857143
DCM,2021-10,2021,10,Healthline,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,SD_1624_v3_Symptom,728x90,banner,image,16,0,0.0
DCM,2021-10,2021,10,Healthline,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,SD_1624_v3_Symptom,728x90,banner,image,402,0,0.0
DCM,2021-10,2021,10,Healthline,connected tv,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,10,0,0.0
DCM,2021-10,2021,10,Healthline,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,3586,2,0.0005577244841048522
DCM,2021-10,2021,10,Healthline,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,25,0,0.0
DCM,2021-10,2021,10,Healthline,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1,728x90,banner,image,469,0,0.0
DCM,2021-10,2021,10,Healthline,connected tv,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,SD_1624_v3_Symptom,300x250,square,image,12,0,0.0
DCM,2021-10,2021,10,Healthline,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,SD_1624_v3_Symptom,300x250,square,image,4662,3,0.0006435006435006435
DCM,2021-10,2021,10,Healthline,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,SD_1624_v3_Symptom,300x250,square,image,19924,18,0.0009034330455731781
DCM,2021-10,2021,10,Healthline,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,SD_1624_v3_Symptom,300x250,square,image,1110,0,0.0
DCM,2021-10,2021,10,Healthline,connected tv,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,24,0,0.0
DCM,2021-10,2021,10,Healthline,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,11672,4,0.0003427004797806717
DCM,2021-10,2021,10,Healthline,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,29404,18,0.0006121616106652156
DCM,2021-10,2021,10,Healthline,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,1327,2,0.0015071590052750565
DCM,2021-10,2021,10,Healthline,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,Healthline,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,Healthline,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD Audience Targeting,,,unknown,unknown,0,0,0.0
